flow_id,window_id,pkt_count,size_mean,size_std,size_min,size_max,bytes_total,iat_mean,iat_std,iat_max,iat_min,proto,Label
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",40,44,304.0,0.0,304,304,13376,0.022716136363636383,0.0034389959990395484,0.02505100000000482,0.0003589999999960014,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",40,40,317.0,0.0,317,317,12680,0.024859275000000024,0.00033857923647981434,0.025950000000001694,0.02380200000000343,17,VoIP_Call
"('10.1.1.4', '192.168.1.2', '192.168.1.2')",40,1,164.0,0.0,164,164,164,0.0,0.0,0.0,0.0,17,IoT_Sensor
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",40,149,1432.0,0.0,1432,1432,213368,0.0066915234899328786,0.0008592327589264182,0.009462999999996669,0.0004519999999956781,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",40,17,678.3529411764706,0.7624400821656305,678,680,11532,0.04887905882352955,0.054444793417651065,0.13051200000000307,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",40,47,291.0,0.0,291,291,13677,0.021626042553191505,0.00019978487978150838,0.022199000000000524,0.021053000000001987,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",40,191,1336.0,0.0,1336,1336,255176,0.005215492146596889,0.00019995588175945924,0.005859999999998422,0.004663999999998225,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",40,16,138.5,3.968626966596886,134,142,2216,0.06313412499999993,0.06838747282843158,0.23163900000000126,0.00023600000000101318,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",40,16,141.5,7.19374728496908,134,150,2264,0.058387999999999884,0.053892407950934716,0.14439899999999994,0.00025800000000231194,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",40,18,138.88888888888889,3.899984172174277,134,142,2500,0.05652294444444471,0.05256139842600383,0.12962699999999927,0.00041099999999971715,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",40,23,143.3913043478261,5.08825698724445,134,150,3298,0.040946913043478125,0.050600644537837317,0.13055700000000314,0.00025800000000231194,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",41,28,679.0,1.0,678,680,19012,0.03713314285714274,0.0474682841520181,0.13298799999999744,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",41,45,294.0,0.0,294,294,13230,0.022008777777777766,0.00017859387682452944,0.02238900000000399,0.02163399999999882,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",41,45,296.0,0.0,296,296,13320,0.022250422222222236,0.00017719813002486958,0.022868000000002553,0.021634999999996296,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",41,22,679.0,1.0,678,680,14938,0.04540909090909069,0.06301989014726636,0.2053769999999986,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",41,47,293.0,0.0,293,293,13771,0.021409851063829876,0.002917923919346141,0.02570800000000162,0.0026190000000028135,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",41,2,678.0,0.0,678,678,1356,0.23447050000000047,0.23340650000000096,0.46787700000000143,0.0010639999999995098,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",41,45,304.0,0.0,304,304,13680,0.022214111111111063,0.004557602333694601,0.024112000000002354,0.0010520000000013852,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",41,40,317.0,0.0,317,317,12680,0.02487527500000013,0.00020025134050822535,0.025332000000005905,0.02442299999999875,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",41,149,1432.0,0.0,1432,1432,213368,0.006737046979865803,0.0006520710664070439,0.008379000000005021,0.00030999999999892225,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",41,24,678.9166666666666,0.9965217285917829,678,680,16294,0.04860399999999979,0.059656586270223286,0.21929799999999489,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",41,46,291.0,0.0,291,291,13386,0.021624673913043447,0.00019709797324831644,0.022178000000003806,0.021073999999998705,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",41,192,1336.0,0.0,1336,1336,256512,0.00521192187499997,0.00022065583859213719,0.006160999999998751,0.004203000000003954,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",41,14,134.0,0.0,134,134,1876,0.07426621428571423,0.04181559545053302,0.13298699999999997,0.006731999999999516,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",41,12,134.0,0.0,134,134,1608,0.0944759166666665,0.0602419021037379,0.2053769999999986,0.00017199999999917281,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",41,7,139.71428571428572,3.614031611621005,134,142,978,0.07111514285714245,0.06481549943036773,0.18056699999999637,0.0003799999999998249,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",41,15,134.0,0.0,134,134,2010,0.07039040000000038,0.0459338218321401,0.1473840000000024,0.00018599999999935335,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",42,32,679.0,1.0,678,680,21728,0.031090781250000088,0.0369642437031514,0.10803400000000352,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",42,46,294.0,0.0,294,294,13524,0.021992152173913097,0.0002254260668723389,0.022947999999999524,0.021258000000003108,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",42,44,296.0,0.0,296,296,13024,0.02225043181818184,0.00015556340387030027,0.022829999999999018,0.021672000000002356,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",42,34,679.0588235294117,0.9982683969692437,678,680,23088,0.03314076470588243,0.043136276394467765,0.13941299999999757,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",42,46,293.0,0.0,293,293,13478,0.021405217391304323,0.003026327814315044,0.022505999999999915,0.0012410000000002697,17,VoIP_Call
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",42,43,304.0,0.0,304,304,13072,0.023250418604651234,0.000270039379777305,0.024374999999999147,0.022125000000002615,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",42,40,317.0,0.0,317,317,12680,0.024875349999999942,0.0004445247771503023,0.026311000000006857,0.023437999999998738,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",42,147,1432.0,0.0,1432,1432,210504,0.006782585034013595,0.0003469519922793338,0.008093000000002348,0.00549999999999784,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",42,21,668.7619047619048,46.24356301347687,462,680,14044,0.037830761904761936,0.04441778398012697,0.11112200000000172,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",42,46,291.0,0.0,291,291,13386,0.02163439130434782,0.00019071130905817362,0.022117000000001497,0.02113499999999391,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",42,192,1336.0,0.0,1336,1336,256512,0.005213692708333347,0.0002709808271762092,0.006546000000000163,0.004098999999996522,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",42,17,134.0,0.0,134,134,2278,0.058523882352941196,0.031105482151358804,0.10803399999999641,0.0002040000000036457,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",42,15,134.0,0.0,134,134,2010,0.06613833333333333,0.03358905111821628,0.13941299999999757,0.006531000000002507,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",42,17,134.0,0.0,134,134,2278,0.0577342941176469,0.043751355694981536,0.11058600000000496,0.0001409999999992806,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",43,38,679.0526315789474,0.9986139979479094,678,680,25804,0.025593605263157758,0.030558350677574977,0.07147499999999951,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",43,45,294.0,0.0,294,294,13230,0.022000355555555493,0.00017008313726068087,0.022739000000001397,0.021258000000003108,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",43,45,296.0,0.0,296,296,13320,0.022250288888888924,0.000127470017777862,0.022648000000003776,0.021965999999999042,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",43,38,678.9473684210526,0.9986139979479095,678,680,25800,0.026329526315789383,0.030619234792027737,0.07723299999999966,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",43,46,293.0,0.0,293,293,13478,0.021869956521739075,0.0009142340095386283,0.025424000000001,0.018323999999999785,17,VoIP_Call
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",43,45,304.0,0.0,304,304,13680,0.02221704444444441,0.004495688843302886,0.023996999999994273,0.0008400000000037267,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",43,43,317.0,0.0,317,317,13631,0.023718534883720936,0.005089714541036743,0.02580199999999877,0.00020900000000523278,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",43,149,1432.0,0.0,1432,1432,213368,0.00673967785234901,0.0008748346288092586,0.01059399999999755,0.0003890000000055238,17,Camera_IP
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",43,46,291.0,0.0,291,291,13386,0.021616130434782676,0.0002146491179960123,0.022117999999998972,0.021129000000001952,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",43,192,1336.0,0.0,1336,1336,256512,0.005213739583333339,0.0002204949567071086,0.005805999999999756,0.0038589999999985025,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",43,19,134.0,0.0,134,134,2546,0.05118721052631589,0.023513506039538987,0.07124699999999962,0.00019999999999953388,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",43,19,134.0,0.0,134,134,2546,0.052659000000000324,0.022317185046977592,0.07727599999999768,0.00028499999999809233,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",43,5,134.0,0.0,134,134,670,0.02830900000000014,0.03443556482475618,0.07401800000000236,0.00015899999999646752,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",44,41,678.9268292682926,0.9973194292810185,678,680,27836,0.024621292682926826,0.03517837159547678,0.1451589999999996,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",44,46,294.0,0.0,294,294,13524,0.0220003043478261,0.00031258702228895467,0.023065000000002556,0.020932999999999424,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",44,45,296.0,0.0,296,296,13320,0.022250244444444435,0.0002746566467071831,0.023372999999999422,0.021126999999999896,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",44,46,678.9565217391304,0.9990543733109609,678,680,31232,0.021639565217391365,0.029002880204538718,0.08831100000000447,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",44,47,293.0,0.0,293,293,13771,0.021409808510638343,0.003056456867085243,0.022990000000000066,0.0007990000000006603,17,VoIP_Call
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",44,44,304.0,0.0,304,304,13376,0.022721977272727237,0.00332899292367018,0.02387600000000134,0.0009790000000009513,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",44,40,317.0,0.0,317,317,12680,0.024875399999999992,0.0003850788101156275,0.026279000000002384,0.023541999999999064,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",44,147,1432.0,0.0,1432,1432,210504,0.0067798979591836795,0.00036390324898460225,0.008015000000000327,0.005698999999999899,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",44,34,646.4117647058823,105.90092974292158,306,680,21978,0.0648407352941177,0.25350992493267693,1.4903420000000054,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",44,47,291.0,0.0,291,291,13677,0.021625340425531887,0.00019228229209968686,0.02213700000000074,0.021115999999999246,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",44,192,1336.0,0.0,1336,1336,256512,0.00521368749999999,0.0002480952149419458,0.006295999999998969,0.004398999999999376,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",44,23,136.43478260869566,3.6810453023507343,134,142,3138,0.04389134782608697,0.03688423575789825,0.14513099999999923,0.00020399999999654028,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",44,23,137.1304347826087,5.1355906296464005,134,150,3154,0.04328108695652156,0.027318647249776173,0.08831100000000447,0.0003260000000011587,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",44,10,134.0,0.0,134,134,1340,0.18759429999999994,0.4164774534812298,1.4315449999999998,0.00022200000000083264,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",45,26,678.4615384615385,0.8426500884694861,678,680,17640,0.03865399999999998,0.04703793993477732,0.16783900000000074,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",45,45,294.0,0.0,294,294,13230,0.02200477777777776,0.00015480093150655274,0.02240199999999959,0.021663000000003763,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",45,45,296.0,0.0,296,296,13320,0.022250488888888892,9.707605774674192e-05,0.02259700000000464,0.021974999999997635,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",45,23,678.5217391304348,0.8782178207271373,678,680,15606,0.04117504347826091,0.04360076641276799,0.10872600000000432,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",45,48,293.0,0.0,293,293,14064,0.02050833333333335,0.0051512243946358425,0.02355399999999719,0.0003220000000041523,17,VoIP_Call
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",45,43,304.0,0.0,304,304,13072,0.023250325581395326,0.0008727023979521223,0.025693000000003963,0.020806000000000324,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",45,40,317.0,0.0,317,317,12680,0.02487554999999997,0.00028691418142122715,0.02564500000000436,0.02395299999999878,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",45,148,1432.0,0.0,1432,1432,211936,0.006782608108108085,0.00049466725965221,0.008850000000002467,0.004716000000001941,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",45,30,678.8,0.979795897113271,678,680,20364,0.028859900000000018,0.041224642214214416,0.10443300000000022,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",45,46,291.0,0.0,291,291,13386,0.021634239130434853,0.0002127933458405712,0.022292999999997676,0.020949999999999136,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",45,191,1336.0,0.0,1336,1336,255176,0.005213706806282722,0.00026023144733913143,0.006330000000005498,0.004093999999994935,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",45,28,148.57142857142858,7.423074889580904,134,158,4160,0.03588710714285703,0.039605376758303105,0.09892700000000332,0.0001409999999992806,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",45,25,156.4,3.1999999999999997,150,158,3910,0.03788104000000004,0.04087828375602951,0.09864900000000176,0.00020899999999812735,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",45,26,153.07692307692307,8.615384615384617,134,158,3980,0.0365776923076923,0.04086426652276818,0.09652100000000274,0.0002939999999966858,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",46,28,678.9285714285714,0.9974457174120674,678,680,19010,0.034987785714285735,0.03639037856294035,0.09162400000000304,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",46,46,294.0,0.0,294,294,13524,0.02199602173913045,0.0002150007572411364,0.022700999999997862,0.02130300000000318,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",46,45,296.0,0.0,296,296,13320,0.02225035555555558,0.0002555479651049499,0.022942999999997937,0.021387999999994634,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",46,7,678.2857142857143,0.6998542122237651,678,680,4748,0.15183142857142887,0.15623270864584227,0.4649610000000024,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",46,46,293.0,0.0,293,293,13478,0.0218753260869565,0.0001997649765134992,0.022576000000000818,0.021166000000000906,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",46,24,629.6666666666666,130.6530605160944,284,680,15112,0.2382587083333334,0.9656993735616124,4.856161,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",46,44,304.0,0.0,304,304,13376,0.022721977272727237,0.003377127904869293,0.02618900000000224,0.0009900000000016007,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",46,40,317.0,0.0,317,317,12680,0.024875274999999954,0.0004922751256924827,0.02697700000000225,0.022779999999997358,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",46,148,1432.0,0.0,1432,1432,211936,0.006736756756756746,0.0007732854060508754,0.010882000000002279,0.00033499999999975216,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",46,4,678.5,0.8660254037844386,678,680,2714,0.2634509999999999,0.1678305896238814,0.46371099999999643,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",46,46,291.0,0.0,291,291,13386,0.021616499999999907,0.00016679598968112564,0.022021999999999764,0.020892000000003463,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",46,192,1336.0,0.0,1336,1336,256512,0.00521368229166667,0.00024433855887545793,0.006099999999996442,0.004450999999995986,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",46,16,134.0,0.0,134,134,2144,0.06123718750000018,0.025849102937092704,0.08918700000000257,0.00020899999999812735,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",46,15,142.53333333333333,4.5879068090894,134,150,2138,0.0708517333333333,0.11173145019463164,0.4649169999999998,0.00024900000000371847,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",46,9,134.0,0.0,134,134,1206,0.6066823333333333,1.5092392146254792,4.870595999999999,0.0059149999999945635,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",46,14,152.85714285714286,9.847821679779477,134,158,2140,0.06919150000000027,0.11957535755912628,0.46388900000000177,0.00016800000000216642,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",47,31,678.9677419354839,0.9994795732148175,678,680,21048,0.03317470967741935,0.03544132177702709,0.08744599999999991,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",47,45,294.0,0.0,294,294,13230,0.02200031111111116,0.00022714095694257666,0.022916999999999632,0.021487000000000478,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",47,45,296.0,0.0,296,296,13320,0.022259133333333302,0.00013346553446086338,0.022651000000003307,0.021909000000000844,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",47,23,679.3913043478261,0.9202613255876838,678,680,15626,0.04125852173913041,0.08128151028256547,0.26542599999999794,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",47,48,293.0,0.0,293,293,14064,0.020963874999999927,0.004335900716811527,0.023628999999999678,0.0002769999999969741,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",47,22,679.0909090909091,0.9958591954639383,678,680,14940,0.04599118181818182,0.06194937688485252,0.2051529999999957,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",47,44,304.0,0.0,304,304,13376,0.022721840909090896,0.0033328619624953264,0.023720999999994774,0.0009350000000054592,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",47,40,317.0,0.0,317,317,12680,0.02487527500000013,0.0005060779084034133,0.026902999999997235,0.02320200000000483,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",47,147,1432.0,0.0,1432,1432,210504,0.006782578231292523,0.0004739033732150748,0.009693999999996095,0.003877000000002795,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",47,24,679.3333333333334,0.9428090415820631,678,680,16304,0.044680583333333246,0.08284543100100936,0.26725600000000327,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",47,46,291.0,0.0,291,291,13386,0.02162526086956525,0.00020781769129882418,0.022331999999998686,0.02093099999999737,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",47,192,1336.0,0.0,1336,1336,256512,0.0052137447916666595,0.00022154359633446427,0.006359999999993704,0.004062000000004673,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",47,16,134.0,0.0,134,134,2144,0.064276,0.020832527256073208,0.08744699999999739,0.00020399999999654028,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",47,7,134.0,0.0,134,134,938,0.13556257142857117,0.09429137503786159,0.26533799999999985,0.006995000000003415,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",47,11,134.0,0.0,134,134,1474,0.09197690909090929,0.058426227616862295,0.20448900000000236,0.0004059999999981301,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",47,9,134.0,0.0,134,134,1206,0.11914822222222199,0.09707239167500759,0.2671679999999981,0.00015900000000357295,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",48,18,660.3888888888889,76.98422557676554,343,680,11887,0.03735866666666689,0.045351003798764805,0.10185099999999636,0.0,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",48,45,294.0,0.0,294,294,13230,0.022000288888888834,0.00045728481872165126,0.023947000000006824,0.020047999999995625,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",48,45,296.0,0.0,296,296,13320,0.022241444444444387,0.00021336130603586328,0.0229140000000001,0.021550000000004843,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",48,23,678.4347826086956,0.8249419983047944,678,680,15604,0.041753391304347694,0.048347086881117114,0.11136700000000133,0.0,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",48,48,293.0,0.0,293,293,14064,0.020970895833333447,0.004269401940160514,0.023185999999995488,0.00034000000000133923,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",48,23,678.9565217391304,0.9990543733109615,678,680,15616,0.043052478260869484,0.05836978481004808,0.22071100000000143,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",48,43,304.0,0.0,304,304,13072,0.02325053488372104,0.00012481304136550403,0.0235580000000013,0.022944000000002518,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",48,41,317.0,0.0,317,317,12997,0.0248753170731706,0.00016726136098746495,0.02539600000000064,0.024353000000004954,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",48,148,1432.0,0.0,1432,1432,211936,0.006787006756756767,0.0003498100352550498,0.008637000000000228,0.005003000000002089,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",48,24,678.75,0.9682458365518543,678,680,16290,0.039325791666666866,0.04823009841459674,0.10956099999999935,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",48,47,291.0,0.0,291,291,13677,0.021634978723404235,0.00018520804740517895,0.02207599999999843,0.021200999999997805,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",48,192,1336.0,0.0,1336,1336,256512,0.00521368229166667,0.00033565469002618323,0.007225000000005366,0.0036339999999981387,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",48,14,135.14285714285714,2.799416848895061,134,142,1892,0.06624807142857136,0.04580396983803296,0.11956099999999736,0.00033899999999675856,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",48,21,142.0,4.27617987059879,134,150,2982,0.0457101904761907,0.04792339190597043,0.11137500000000244,0.0004059999999981301,6,Web_Traffic
"('192.168.1.4', '10.1.1.17', '192.168.1.4')",48,12,136.0,3.4641016151377544,134,142,1632,0.08252691666666638,0.05712405202489716,0.22045100000000417,0.004010000000000957,6,Web_Traffic
"('192.168.1.4', '10.1.1.7', '192.168.1.4')",48,24,139.33333333333334,3.771236166328254,134,142,3344,0.03954145833333319,0.0479424899514858,0.1091119999999961,0.0002309999999994261,6,Web_Traffic
"('10.1.1.11', '192.168.1.4', '192.168.1.4')",49,1,678.0,0.0,678,678,678,0.3696589999999986,0.0,0.3696589999999986,0.3696589999999986,6,Web_Traffic
"('10.1.1.12', '192.168.1.5', '192.168.1.5')",49,46,294.0,0.0,294,294,13524,0.022000413043478308,0.0001281850863077083,0.022393000000000995,0.021613000000002103,17,VoIP_Call
"('10.1.1.13', '192.168.1.5', '192.168.1.5')",49,45,296.0,0.0,296,296,13320,0.022250377777777903,0.00021039384115426,0.022949000000004105,0.021549999999997738,17,VoIP_Call
"('10.1.1.15', '192.168.1.4', '192.168.1.4')",49,7,678.0,0.0,678,678,4746,0.09624571428571471,0.14198207064446428,0.4258489999999995,0.00480200000000508,6,Web_Traffic
"('10.1.1.16', '192.168.1.5', '192.168.1.5')",49,45,293.0,0.0,293,293,13185,0.021867888888888843,0.0005464750567536309,0.02397200000000055,0.01977200000000323,17,VoIP_Call
"('10.1.1.17', '192.168.1.4', '192.168.1.4')",49,30,678.8,0.9797958971132711,678,680,20364,0.033825599999999886,0.04135234061702807,0.11927400000000432,0.0,6,Web_Traffic
"('10.1.1.18', '192.168.1.5', '192.168.1.5')",49,43,304.0,0.0,304,304,13072,0.02325030232558143,0.00043230569152458186,0.02499199999999746,0.021231000000000222,17,VoIP_Call
"('10.1.1.2', '192.168.1.5', '192.168.1.5')",49,40,317.0,0.0,317,317,12680,0.024875399999999992,0.00023773123480133883,0.02554399999999646,0.02375799999999373,17,VoIP_Call
"('10.1.1.5', '192.168.1.3', '192.168.1.3')",49,148,1432.0,0.0,1432,1432,211936,0.006732283783783784,0.0006206824604928988,0.009339999999994575,0.002192999999998335,17,Camera_IP
"('10.1.1.7', '192.168.1.4', '192.168.1.4')",49,23,678.695652173913,0.9525609695742018,678,680,15610,0.046272782608695544,0.048280385851775215,0.1319209999999984,0.0,6,Web_Traffic
"('10.1.1.8', '192.168.1.5', '192.168.1.5')",49,46,291.0,0.0,291,291,13386,0.02161560869565217,0.0004227340349107653,0.023448999999999387,0.019887000000004207,17,VoIP_Call
"('10.1.1.9', '192.168.1.3', '192.168.1.3')",49,192,1336.0,0.0,1336,1336,256512,0.0052137291666666625,0.00021636321598828313,0.006078000000002248,0.004345000000000709,17,Camera_IP
"('192.168.1.4', '10.1.1.11', '192.168.1.4')",49,5,138.8,3.919183588453085,134,142,694,0.08021039999999999,0.10783291163016835,0.27771299999999854,0.0003799999999998249,6,Web_Traffic
"('192.168.1.4', '10.1.1.15', '192.168.1.4')",49,13,151.23076923076923,8.21025480869313,134,158,1966,0.05186046153846145,0.0461089039000487,0.11365099999999728,0.004283000000000925,6,Web_Traffic
